collection_id,instance_index,machine_id,start_time,end_time,max_cpus,max_memory,value
39516997747,2247,70609462197,1212000000,1221000000,0.002685546875,0.00010967254638671875,0.5282964706420898
39516997747,3657,82402396498,1212000000,1221000000,0.003147125244140625,0.00011157989501953125,0.11731338500976562
39516997747,4046,151839528,1212000000,1221000000,0.0015869140625,0.0001125335693359375,0.7035713195800781
374996725713,45,70634157681,1212000000,1217000000,0.001964569091796875,1.430511474609375e-05,0.4353523254394531
39516997747,3203,1579830512,1212000000,1221000000,0.00289154052734375,0.0001201629638671875,1.111318588256836
39516997747,3354,21242890,1212000000,1221000000,0.003147125244140625,0.000102996826171875,0.58502197265625
39516997747,2292,96914756158,1212000000,1221000000,0.002429962158203125,0.00012111663818359375,0.5051136016845703
39516997747,2722,1579704367,1212000000,1221000000,0.002399444580078125,0.000118255615234375,1.132965087890625
39516997747,2306,104792148936,1212000000,1221000000,0.003856658935546875,0.00011539459228515625,1.2869453430175781
39516997747,2804,105219973177,1212000000,1221000000,0.003101348876953125,0.00012111663818359375,0.20301532745361328
39516997747,2947,92041026902,1212000000,1221000000,0.002857208251953125,0.00012874603271484375,0.5643453598022461
39516997747,2324,92031533771,1212000000,1221000000,0.002147674560546875,0.0001201629638671875,0.3673896789550781
330587290520,1,289058012673,1212000000,1215000000,0.0003566741943359375,9.5367431640625e-07,0.01823902130126953
372961233960,217,91997182140,1212000000,1218000000,0.00768280029296875,0.0027008056640625,0.24920654296875
39516997747,2334,250621558170,1212000000,1221000000,0.00220489501953125,0.0001087188720703125,0.41645050048828125
39516997747,2878,92040190892,1212000000,1221000000,0.00279998779296875,0.00010776519775390625,0.5233955383300781
39516997747,3652,35872408324,1212000000,1221000000,0.002582550048828125,0.0001220703125,0.4138069152832031
39516997747,2819,104791526312,1212000000,1221000000,0.00333404541015625,0.00011730194091796875,0.962925910949707
39516997747,2482,23744712981,1212000000,1221000000,0.002658843994140625,0.0001049041748046875,1.2436866760253906
39516997747,4098,80824306440,1212000000,1221000000,0.002307891845703125,0.00010967254638671875,0.4134035110473633
39516997747,2522,23858429111,1212000000,1221000000,0.0019683837890625,0.00011348724365234375,0.8244209289550781
39516997747,3345,21814444,1212000000,1221000000,0.00251007080078125,0.00011444091796875,0.44879150390625
39516997747,3371,1578835062,1212000000,1221000000,0.003093719482421875,0.00010967254638671875,0.7207632064819336
39516997747,2531,80224366489,1212000000,1221000000,0.003269195556640625,0.00011920928955078125,1.1893301010131836
39516997747,3221,23532842,1212000000,1221000000,0.00232696533203125,0.0001163482666015625,0.7256641387939453
39516997747,2347,92132378177,1212000000,1221000000,0.002010345458984375,0.00012493133544921875,0.8647871017456055
330587303641,137,92041152478,1212000000,1221000000,0.05078125,0.00751495361328125,19.412635803222656
39516997747,3380,20142084374,1212000000,1221000000,0.00330352783203125,0.00010967254638671875,0.9522829055786133
39516997747,3338,21833521,1212000000,1221000000,0.001983642578125,0.0001068115234375,0.60205078125
39516997747,2952,62185121,1212000000,1221000000,0.0018768310546875,0.00010204315185546875,0.6767749786376953
39516997747,3606,2960849506,1212000000,1221000000,0.00368499755859375,0.00010967254638671875,0.785496711730957
39516997747,3086,25012134990,1212000000,1221000000,0.001766204833984375,0.0001125335693359375,0.7947063446044922
39516997747,3910,21421081,1212000000,1221000000,0.0012607574462890625,0.00011348724365234375,0.07420921325683594
39516997747,3789,20142012342,1212000000,1221000000,0.00302886962890625,0.000102996826171875,0.9019775390625
39516997747,3977,1573486497,1212000000,1221000000,0.00281524658203125,0.00010776519775390625,0.7365989685058594
39516997747,3202,21408285,1212000000,1221000000,0.002727508544921875,0.00011157989501953125,0.48548412322998047
39516997747,3142,44171734677,1212000000,1221000000,0.002826690673828125,0.000118255615234375,0.265045166015625
39516997747,3901,21242888,1212000000,1221000000,0.002655029296875,0.00010585784912109375,0.8945274353027344
39516997747,2769,151945228,1212000000,1221000000,0.0027923583984375,0.00010776519775390625,0.4698200225830078
39516997747,3362,32975281251,1212000000,1221000000,0.002826690673828125,0.00012111663818359375,0.18571186065673828
39516997747,2262,23744418408,1212000000,1221000000,0.001232147216796875,0.0001277923583984375,0.04895782470703125
39516997747,4121,373578533141,1212000000,1221000000,0.00290679931640625,0.00011444091796875,0.081573486328125
319945205142,1078,1377783458,1212000000,1221000000,0.00725555419921875,0.017181396484375,3.9587860107421875
39516997747,3405,70609513474,1212000000,1221000000,0.002410888671875,0.0001220703125,0.6383056640625
330587262052,104,92041152478,1212000000,1221000000,0.0628662109375,0.00830078125,28.8226318359375
39516997747,2246,70609645474,1212000000,1221000000,0.00299835205078125,0.00012969970703125,1.0979461669921875
39516997747,2894,20736641,1212000000,1221000000,0.0017757415771484375,0.00010585784912109375,0.4402942657470703
39516997747,3230,1579720606,1212000000,1221000000,0.002704620361328125,0.00012302398681640625,0.45807838439941406
39516997747,2694,72046836315,1212000000,1221000000,0.003063201904296875,0.00010967254638671875,1.0280113220214844
39516997747,2275,494817899,1212000000,1221000000,0.00250244140625,0.0001068115234375,0.09393310546875
39516997747,2343,102893237717,1212000000,1221000000,0.00281524658203125,0.00012493133544921875,1.0584640502929688
39516997747,2238,92027238668,1212000000,1221000000,0.0037078857421875,0.00011348724365234375,1.1349477767944336
39516997747,3861,71928317899,1212000000,1221000000,0.002513885498046875,0.00010395050048828125,1.0837841033935547
39516997747,3706,348041113868,1212000000,1221000000,0.00289154052734375,0.00011539459228515625,0.05412483215332031
374471438640,741,71881011104,1212000000,1221000000,0.00293731689453125,0.0008678436279296875,0.9246540069580078
39516997747,3819,1579686831,1212000000,1221000000,0.00267791748046875,0.00010967254638671875,0.8780908584594727
330587110827,651,24272613793,1212000000,1221000000,0.082275390625,0.02081298828125,0.92779541015625
330587222908,675,102893299824,1212000000,1221000000,0.055419921875,0.0077056884765625,27.270263671875
39516997747,2729,1579720586,1212000000,1221000000,0.00270843505859375,0.0001163482666015625,1.2457294464111328
39516997747,3973,1579541018,1212000000,1221000000,0.00273895263671875,0.000110626220703125,0.1025848388671875
39516997747,4147,197665067829,1212000000,1221000000,0.002628326416015625,0.000125885009765625,0.495758056640625
39516997747,3067,82402485597,1212000000,1221000000,0.003047943115234375,0.000110626220703125,1.02337646484375
39516997747,3180,21952748,1212000000,1221000000,0.002506256103515625,0.00011539459228515625,0.7078456878662109
374675848189,1035,92097937728,1212000000,1221000000,0.0059967041015625,0.0015468597412109375,0.06789207458496094
39516997747,3355,21214321,1212000000,1221000000,0.00278472900390625,0.0001163482666015625,1.253265380859375
330587128389,541,24272613793,1212000000,1221000000,0.0653076171875,0.0090179443359375,6.0203704833984375
39516997747,4096,70609248825,1212000000,1221000000,0.00269317626953125,0.00011539459228515625,0.37915706634521484
39516997747,3733,2449580335,1212000000,1221000000,0.003162384033203125,0.00010967254638671875,0.14724254608154297
39516997747,4149,250625138201,1212000000,1221000000,0.0014591217041015625,0.00012683868408203125,0.3996620178222656
39516997747,3426,70609032639,1212000000,1221000000,0.00266265869140625,0.00011539459228515625,1.2501239776611328
374860215787,55,371900262552,1212000000,1221000000,0.029327392578125,0.002559661865234375,3.730785369873047
39516997747,4049,173842721192,1212000000,1221000000,0.00228118896484375,0.0001239776611328125,0.3030509948730469
39516997747,3976,20142112110,1212000000,1221000000,0.002086639404296875,0.000110626220703125,0.177978515625
39516997747,2795,70519508635,1212000000,1221000000,0.0037994384765625,0.0001239776611328125,0.7062149047851562
39516997747,2630,92071411241,1212000000,1221000000,0.003604888916015625,0.0001125335693359375,1.4051856994628906
39516997747,3329,21297603,1212000000,1221000000,0.002628326416015625,0.00010204315185546875,0.36859989166259766
39516997747,2738,1575244695,1212000000,1221000000,0.0033721923828125,0.0001010894775390625,0.5314121246337891
375007017695,0,91995401453,1212000000,1221000000,0.0509033203125,0.001178741455078125,4.218647003173828
374675861423,371,24272613793,1212000000,1221000000,0.0009365081787109375,0.00147247314453125,0.41193580627441406
39516997747,2279,86854668688,1212000000,1221000000,0.003299713134765625,0.00011444091796875,0.1229095458984375
39516997747,3369,21219858,1212000000,1221000000,0.002468109130859375,0.00011348724365234375,0.16264057159423828
374911141136,987,88409069898,1212000000,1221000000,0.016632080078125,0.0008831024169921875,4.886735916137695
39516997747,2626,1713257708,1212000000,1221000000,0.00292205810546875,0.00010776519775390625,0.19087886810302734
39516997747,4082,1573868907,1212000000,1221000000,0.002323150634765625,0.00011444091796875,0.13162994384765625
330587259428,669,92041152478,1212000000,1221000000,0.064208984375,0.00775909423828125,14.897392272949219
39516997747,3895,3094292514,1212000000,1221000000,0.0019474029541015625,0.0001049041748046875,0.73883056640625
39516997747,3782,22458730826,1212000000,1221000000,0.002307891845703125,0.0001087188720703125,0.6524848937988281
39516997747,3185,21375649,1212000000,1221000000,0.00420379638671875,0.0001087188720703125,0.6598148345947266
39516997747,2509,21549937,1212000000,1221000000,0.003002166748046875,0.0001087188720703125,0.2239837646484375
39516997747,3183,345350127349,1212000000,1221000000,0.00296783447265625,0.00011539459228515625,0.027749061584472656
358146539252,299,1376540829,1212000000,1219000000,0.00032806396484375,9.5367431640625e-07,0.034546852111816406
39516997747,3463,70538969709,1212000000,1221000000,0.001789093017578125,0.0001239776611328125,0.17217636108398438
39516997747,2460,35882375101,1212000000,1221000000,0.0025177001953125,0.00011539459228515625,0.6161441802978516
39516997747,3931,1579722660,1212000000,1221000000,0.003208160400390625,0.00012302398681640625,0.4796905517578125
39516997747,2720,21524972,1212000000,1221000000,0.002933502197265625,0.00010776519775390625,1.0948562622070312
39516997747,3831,1713317443,1212000000,1221000000,0.0031585693359375,0.0001068115234375,0.705322265625
39516997747,3410,151864008,1212000000,1221000000,0.00238037109375,0.0001087188720703125,0.3136253356933594
39516997747,3298,9138922618,1212000000,1221000000,0.00226593017578125,0.0001049041748046875,0.36273765563964844
39516997747,4011,92114674544,1212000000,1221000000,0.002223968505859375,0.000118255615234375,0.02108001708984375
39516997747,2300,104791141005,1212000000,1221000000,0.002765655517578125,0.0001220703125,0.25989532470703125
39516997747,2847,104792148944,1212000000,1221000000,0.0042724609375,0.00011730194091796875,0.7111415863037109
39516997747,3346,1579579758,1212000000,1221000000,0.002811431884765625,0.0001068115234375,0.5778121948242188
39516997747,2800,92036099915,1212000000,1221000000,0.00325775146484375,0.00011539459228515625,1.0018243789672852
39516997747,2420,86199233616,1212000000,1221000000,0.002635955810546875,0.0001277923583984375,0.32335853576660156
39516997747,3661,35892334066,1212000000,1221000000,0.003662109375,0.00010967254638671875,0.4412984848022461
330587160469,27,77438507659,1212000000,1221000000,0.186767578125,0.019866943359375,5.579132080078125
330587290520,685,92041152478,1212000000,1221000000,0.04302978515625,0.0069122314453125,4.0453033447265625
39516997747,4077,33687144565,1212000000,1221000000,0.0016078948974609375,0.000125885009765625,0.43691253662109375
39516997747,3505,70525860597,1212000000,1221000000,0.00257110595703125,0.00012111663818359375,0.9449701309204102
39516997747,3184,1638817913,1212000000,1221000000,0.003093719482421875,0.000102996826171875,0.7192611694335938
39516997747,3903,198551369561,1212000000,1221000000,0.002948760986328125,0.00010585784912109375,0.9622049331665039
374911141136,936,71969689680,1212000000,1221000000,0.00077056884765625,0.00039768218994140625,0.28388500213623047
39516997747,4065,22459085576,1212000000,1221000000,0.003253936767578125,0.00011920928955078125,0.971466064453125
330587207427,627,92041152478,1212000000,1221000000,0.04541015625,0.0081024169921875,13.966781616210938
39516997747,4052,143876542101,1212000000,1221000000,0.00341033935546875,0.0001239776611328125,0.1590442657470703
330587108283,243,224032080418,1212000000,1221000000,0.0762939453125,0.0157470703125,24.85107421875
374911141136,450,71969689680,1212000000,1220000000,0.0009860992431640625,0.00040435791015625,0.1223602294921875
39516997747,3262,71970852930,1212000000,1221000000,0.001644134521484375,0.000110626220703125,0.6475067138671875
330587120885,264,93519100436,1212000000,1214000000,1.9073486328125e-06,0.0003223419189453125,0.0142669677734375
39516997747,2610,350239432061,1212000000,1221000000,0.003589630126953125,0.00011920928955078125,1.0013866424560547
39516997747,2283,37776453936,1212000000,1221000000,0.0028533935546875,0.00010967254638671875,0.853363037109375
39516997747,2428,21296398,1212000000,1221000000,0.003368377685546875,0.0001049041748046875,0.2500762939453125
39516997747,2423,92090595792,1212000000,1221000000,0.00318145751953125,0.00012111663818359375,0.05944633483886719
39516997747,2369,151929015,1212000000,1221000000,0.002655029296875,0.00010967254638671875,0.19905853271484375
39516997747,3237,21533866,1212000000,1221000000,0.0016841888427734375,0.00010585784912109375,0.2738771438598633
39516997747,3938,19876500974,1212000000,1221000000,0.002227783203125,0.00011444091796875,0.2108001708984375
39516997747,3479,73747537028,1212000000,1221000000,0.003787994384765625,0.00013637542724609375,0.7770252227783203
39516997747,2303,104791827248,1212000000,1221000000,0.002033233642578125,0.00012111663818359375,0.40717220306396484
39516997747,2736,22459110017,1212000000,1221000000,0.002597808837890625,0.0001125335693359375,0.8293647766113281
374909856633,509,143876434066,1212000000,1221000000,0.0018749237060546875,0.0005741119384765625,0.46286773681640625
39516997747,3858,3093352595,1212000000,1221000000,0.001708984375,0.000118255615234375,0.4769096374511719
39516997747,3299,21210057,1212000000,1221000000,0.002902984619140625,9.5367431640625e-05,0.40477752685546875
39516997747,2356,92044093260,1212000000,1221000000,0.0028228759765625,0.00011348724365234375,0.4228363037109375
330587135936,664,92004492241,1212000000,1221000000,0.0592041015625,0.021759033203125,26.960723876953125
259935475414,42,143921553401,1212000000,1221000000,0.00476837158203125,0.0007724761962890625,1.7952346801757812
39516997747,3464,250621754050,1212000000,1221000000,0.00360107421875,0.00011920928955078125,1.2723369598388672
39516997747,3165,20142046403,1212000000,1221000000,0.00278472900390625,0.00010585784912109375,0.8585042953491211
330587213089,609,92041152478,1212000000,1221000000,0.06591796875,0.00775146484375,31.16217041015625
39516997747,3193,99361129321,1212000000,1221000000,0.00251007080078125,0.00011444091796875,0.56689453125
39516997747,3211,21833280,1212000000,1221000000,0.00222015380859375,0.00011730194091796875,0.18933391571044922
39516997747,3124,198551848238,1212000000,1221000000,0.002620697021484375,0.00010967254638671875,0.5160398483276367
39516997747,3246,20146351711,1212000000,1221000000,0.0019207000732421875,0.0001049041748046875,0.6927566528320312
374996754868,63,2960527510,1212000000,1214000000,3.528594970703125e-05,1.33514404296875e-05,0.0016536712646484375
39516997747,3418,151857496,1212000000,1221000000,0.00225067138671875,0.00011348724365234375,0.1489419937133789
374996725713,104,22975349,1212000000,1213000000,1.9073486328125e-06,1.1444091796875e-05,0.0005207061767578125
39516997747,2882,2448204178,1212000000,1221000000,0.00390625,0.00011730194091796875,1.810598373413086
39516997747,4227,92105641360,1212000000,1221000000,0.002227783203125,0.0001277923583984375,0.31800270080566406
39516997747,3494,290878120126,1212000000,1221000000,0.00354766845703125,0.000125885009765625,1.3886032104492188
39516997747,3412,4878453765,1212000000,1221000000,0.001827239990234375,0.0001068115234375,0.22628402709960938
39516997747,3873,27296426,1212000000,1221000000,0.003559112548828125,0.00012111663818359375,0.7286853790283203
39516997747,2333,68663410030,1212000000,1221000000,0.00237274169921875,0.0001277923583984375,0.3150672912597656
39516997747,3790,198551024656,1212000000,1221000000,0.003147125244140625,0.0001068115234375,0.40999603271484375
